代码,名称,收盘,信号,强度,操作建议,历史胜率参考
000700,模塑科技,13.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002103,广博股份,10.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603777,来伊份,13.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000856,冀东装备,10.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601107,四川成渝,5.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603439,贵州三力,11.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002324,普利特,19.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000555,神州信息,18.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688570,天玛智控,19.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603386,骏亚科技,15.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603169,兰石重装,11.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002278,神开股份,13.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603912,佳力图,8.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002370,亚太药业,7.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603886,元祖股份,13.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002763,汇洁股份,7.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605303,园林股份,17.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601956,东贝集团,7.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000990,诚志股份,8.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002856,美芝股份,14.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603836,海程邦达,14.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603725,天安新材,9.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002599,盛通股份,8.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000829,天音控股,10.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002603,以岭药业,17.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603811,诚意药业,12.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601918,新集能源,6.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002090,金智科技,12.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002973,侨银股份,14.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000886,海南高速,6.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603839,安正时尚,8.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002772,众兴菌业,15.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600903,贵州燃气,6.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002774,快意电梯,11.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603587,地素时尚,13.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600229,城市传媒,6.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000650,仁和药业,6.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600007,中国国贸,19.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002531,天顺风能,7.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002712,思美传媒,6.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603819,神力股份,12.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688026,洁特生物,17.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002826,易明医药,18.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002297,博云新材,11.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601111,中国国航,8.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000507,珠海港,5.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600523,贵航股份,15.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600222,太龙药业,6.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000546,金圆股份,6.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601901,方正证券,7.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002623,亚玛顿,18.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603085,天成自控,11.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001219,青岛食品,14.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002706,良信股份,11.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002660,茂硕电源,9.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600985,淮北矿业,11.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603201,XD常润股,17.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688410,山外山,16.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601229,上海银行,9.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002099,海翔药业,6.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603269,海鸥股份,13.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001324,长青科技,18.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603222,济民健康,9.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002337,赛象科技,6.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603055,台华新材,9.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002681,奋达科技,6.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600226,亨通股份,5.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002780,三夫户外,14.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000529,广弘控股,6.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600841,动力新科,6.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002401,中远海科,17.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002053,云南能投,11.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002066,瑞泰科技,19.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000066,中国长城,16.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600819,耀皮玻璃,8.19,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002136,安 纳 达,12.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600838,上海九百,12.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600155,华创云信,6.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002361,神剑股份,16.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600299,安迪苏,9.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600774,汉商集团,9.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600292,远达环保,13.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600571,信雅达,17.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002727,一心堂,13.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600628,新世界,8.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002691,冀凯股份,8.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600965,福成股份,6.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688588,凌志软件,15.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600435,北方导航,18.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002491,通鼎互联,6.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600858,银座股份,6.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601608,中信重工,6.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000863,三湘印象,5.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002515,金字火腿,6.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002574,明牌珠宝,6.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600172,黄河旋风,6.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600192,长城电工,10.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000850,华茂股份,5.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601098,中南传媒,11.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001330,博纳影业,8.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000983,山西焦煤,6.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688485,九州一轨,19.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002255,海陆重工,13.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002177,御银股份,8.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003016,欣贺股份,9.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603776,永安行,18.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600463,空港股份,10.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603116,红蜻蜓,6.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000798,中水渔业,10.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002030,达安基因,6.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603305,旭升集团,19.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603729,龙韵股份,17.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600590,泰豪科技,9.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600120,浙江东方,6.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002166,莱茵生物,8.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600812,华北制药,5.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688472,阿特斯,16.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001289,龙源电力,15.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000042,中洲控股,8.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000953,河化股份,7.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002962,五方光电,14.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002423,中粮资本,11.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002678,珠江钢琴,5.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603703,盛洋科技,15.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688306,均普智能,11.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600756,浪潮软件,19.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600736,苏州高新,6.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002707,众信旅游,9.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600350,山东高速,9.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002023,海特高新,13.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002227,奥 特 迅,12.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002673,西部证券,8.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000599,青岛双星,6.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000815,美利云,12.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603586,金麒麟,18.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605055,迎丰股份,9.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002550,千红制药,8.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
